ID_1	COORD_X	COORD_Y	AÑO	PRECIO_OFERTA	PRECIO_INTEGRAL	PERIODO	ESTRATO	BARRIO	UPZ	TIPO_INMUEBLE	BAÑOS	COCINAS	ALCOBAS	UBICACIÓN_LOTE	INFLUENCIA_VIA	ELEVACION_MSNM	TOPOGRAFIA	DENS_POBL	AREA	DIST_CULT	DIST_SUPERM	DIST_HUMEDAL	DIST_SALUD	DIST_COMERCIAL	DIST_RIO	DIST_TRANSMILENIO	DIST_CLUB	DIST_CAI	DIST_EDU	DIST_VIA	DIST_PARQUE
2137	100136,422	112415,477	2009	1,1e+08	1639344,262	19	5	64	7	0	2	1	3	2	1	2555	1	86,01	67,100000012078	3265,07035698992	2048,50597912397	1022,69622237905	1705,95051698171	688,295003908921	2236,15040682542	843,834746700869	863,254101976519	1995,21128212947	122,798444185743	358,851359623482	80,4054776067804
2138	100014,591	112377,426	2009	4e+08	1169932,729	19	5	64	7	1	5	1	4	2	1	2553	1	86,01	341,899999961451	3212,84973532021	1927,00762597411	1144,19457552891	1827,44887013157	809,79335705878	2136,93139693294	965,333085982277	741,75576269511	2116,70963527933	244,296797335602	423,954150264218	110,557501515749
2139	100028,115	112377,292	2009	3,8e+08	1216000	19	5	64	7	1	4	1	5	2	1	2553	1	86,01	312,5	3226,37405323922	1940,53194389312	1130,6702576099	1813,92455221256	796,26903913977	2149,46561974678	951,808768035876	755,280080641511	2103,18531736032	230,772479416593	437,478468210619	117,093758371736
2140	100188,398	112240,17	2009	3,6e+08	1074626,866	19	5	64	7	1	5	1	5	7	1	2555	1	86,01	334,999999897639	3457,85128440874	1942,79982396588	843,580286946607	1510,8225224936	902,605636051051	2350,99650974611	664,7187287055	1267,95048227163	1816,09534669703	402,401698244684	651,300634755777	46,5320781451056
2141	100324,392	112305,434	2009	3,3e+08	1150226,56	19	5	64	7	1	4	1	4	2	1	2558	1	86,01	286,899999944359	3222,23385542658	2015,95772808783	900,726132012885	1583,98042661555	844,041987829497	2451,09346003511	721,864731346959	1145,09151226222	1873,24119176331	159,038891868771	534,087752053823	87,1997595107946
2142	100309,921	112238,721	2009	5,3e+08	1699807,569	19	5	64	7	1	3	1	5	2	1	2558	1	86,01	311,799999991646	3339,30289188281	1951,45563312395	836,224037049002	1519,47833165167	895,249386153446	2462,95124705709	657,362507312727	1241,29848432805	1808,73909679942	335,804726285395	630,294724119653	99,7847776349761
2143	100248,72	112206,057	2009	6,5e+08	1855552,384	19	5	64	7	1	3	1	4	1	1	2554	1	86,01	350,299999937916	3396,90126652112	1924,85345791795	825,633920898678	1492,87615644567	884,659270003122	2420,00419742356	646,772404787491	1246,94551064231	1798,1489806491	341,451680357066	633,354310837768	114,918299050501
2144	100501,093	112410,808	2009	5,3e+08	1435536,295	19	5	64	7	1	3	1	4	2	1	2557	1	86,01	369,199999920587	2979,4773487382	1773,20122139945	657,969625324506	1341,22391992717	601,285481141118	2582,13286136583	479,108137485777	1227,98071119161	1630,48468507493	169,559631131994	373,298972850507	136,238229435788
2145	100639,593	112254,419	2009	5,3e+08	3004535,147	19	5	64	7	0	3	1	5	1	1	2553	1	86,01	176,400000023032	2988,70816623654	1536,83634637043	421,60475029548	1104,85904489814	480,630099399924	2763,94219963065	242,743103250091	1533,24166664516	1394,1198100459	268,531729212707	229,325009300369	44,489251369343
2146	100686,575	111865,425	2009	5,8e+08	1603982,301	19	5	64	7	1	3	1	4	1	1	2550	1	86,01	361,599999974065	2818,03694236388	1158,6437840753	584,718869907776	726,666482603014	643,74421901222	2962,11389455991	405,857277904842	1748,88913356608	1094,05800663449	22,4937035757778	353,800068984371	121,762843123026
2147	100538,167	112476,125	2009	3,8e+08	1562500	19	5	64	7	1	3	1	4	1	1	2556	1	86,01	243,2	2817,33087098377	1826,09722712058	710,86563104563	1394,11992564829	439,139003386683	2598,44887471363	425,281988153337	1404,8523380003	1671,01992554475	368,935154689711	211,152600363602	77,5318279630257
2148	102026,59	117706,188	2009	1,6e+08	798124,408	19	4	88	2	1	3	1	3	1	3	2559	1	109	200,469999910089	3215,28221412075	640,151850059848	5547,22332755837	616,126579361429	418,57097145491	5379,26153327994	2568,00430526605	2952,16571888322	2008,60964886457	230,265385466815	103,323465023165	265,202124070366
2149	102050,627	118031,959	2009	1,6e+09	2380775,24	19	5	88	2	1	4	1	5	2	1	2560	1	109	672,049999982359	3562,37583446592	835,65520264751	5103,49938498972	811,629931949091	862,294914023567	5159,92285163641	2495,40507404357	3089,36736328658	2355,70326920974	114,000569390203	471,532743932521	484,184428779652
2150	102358,695	118449,702	2009	5,3e+08	2947719,689	19	5	88	2	1	4	1	5	2	1	2560	1	109	179,799999972114	3886,13200318052	1287,83209863657	4583,00307766345	1331,21124739079	1074,59037270731	5037,12114931501	2243,63625680047	2568,87101878789	2458,27164224547	333,606754315876	826,348953925688	537,217831157863
2151	102087,12	118384,788	2009	4e+08	3169572,108	19	5	88	2	1	4	1	4	2	1	2560	1	109	126,199999990661	3827,61455836406	947,477928961643	4989,36302960099	923,452658263224	1238,68458199357	4906,4469750971	2643,52695962237	2975,23112532491	2620,94199310788	258,47608978266	625,276282377656	675,891250165006
2152	101709,436	117915,922	2009	1,5e+09	3003003,003	19	5	88	2	1	6	1	11	2	3	2559	1	109	499,500000000499	3588,9019544754	266,532109705201	5672,22286159019	242,506839006782	792,190711809558	5007,47286321037	2930,55053580591	3325,78543364155	2382,22938921922	315,45489729943	189,115923804343	173,820377197854
2153	101732,178	118153,355	2009	9e+08	2029907,301	19	5	88	2	1	5	1	5	1	1	2560	1	109	443,369999978142	3877,03807547409	389,951063879225	5545,02926512852	365,925793180806	1124,70540711943	4855,79580922403	2810,0672866842	3530,8972048085	2670,36551021791	134,570259467362	384,166421204502	351,455044842405
2154	101946,442	118489,139	2009	7,5e+08	3320347,087	19	5	88	2	1	4	1	7	2	1	2559	1	109	225,879999996518	4025,8662017847	787,626592039184	5147,35373696856	763,601321340765	1436,93622541421	4736,32064384781	2807,98690753327	3133,2216695207	2819,19363652852	236,609377967058	463,594522872809	749,762912741627
2155	101956,442	118489,139	2009	8,6e+08	3807331,326	19	5	88	2	1	4	1	4	2	1	2559	1	109	225,880000021832	4031,78408877809	793,544479032574	5141,43584997517	769,519208334155	1442,8541124076	4742,67694884341	2802,06902359456	3127,30378558198	2825,11152352191	230,691490973668	469,512406811521	755,141778208401
2156	102003,469	118372,512	2009	5,7e+08	2894576,478	19	5	88	2	1	4	1	4	2	2	2560	1	109	196,9199999835	3852,01802719802	747,824414080938	5190,84700688647	723,799143382519	1263,08805082753	4862,72107769203	2667,9304626516	3176,71507721071	2645,34546194184	223,303090734352	423,792330491854	690,385985858605
2157	102083,88	119077,601	2009	5,7e+08	3815261,044	19	5	88	2	1	4	1	5	2	1	2556	1	109	149,40000000692	4418,68379807533	1350,61304426216	4824,89446711746	1374,63831496057	1316,48176216133	4395,27231357281	2485,52769180172	2810,76245378914	2700,16303169948	178,957260374689	176,548216598835	782,933099953936
2158	101453,578	118473,565	2009	1,28e+09	1812928,446	19	5	88	2	1	7	1	6	2	1	2559	1	109	706,039999992366	4018,74065901968	538,022324212598	5828,17503555989	562,047594911017	1588,93423763296	4433,18870342949	3321,02060090918	3814,04308697246	3089,29497525693	54,864314968263	180,898721277362	625,71177335012
2159	101291,15	118324,814	2009	7,5e+08	1921106,557	19	5	88	2	1	5	1	5	2	1	2561	1	109	390,400000076623	3779,01534084564	477,762483433791	5773,09468465278	501,78775413221	1528,67439685416	4422,81351969934	3347,47606250235	4053,76841670161	2849,56965708288	294,589633142306	120,638894501562	534,978233357954
2160	101174,336	118435,238	2009	1,6e+09	4539007,092	19	5	88	2	1	5	1	5	2	1	2561	1	109	352,500000015422	3704,44459194985	638,525716741551	5643,6741730188	662,55098743997	1687,85585468059	4262,27503965374	3508,23931411238	4213,51366957008	2720,1491454489	455,352866450066	281,402146111591	689,596130744352
2161	101410,161	118682,17	2009	1,5e+09	6134969,325	19	5	88	2	1	7	1	6	2	2	2560	1	109	244,500000006112	3981,28283320913	861,205402573847	5864,61481105948	885,230673272266	1910,53554051288	4256,66999598123	3360,24004437623	3850,48282931978	3051,83714944637	327,068131148293	268,517251232775	838,539580630326
2162	101396,384	119188,432	2009	6,6e+08	3286852,59	19	5	88	2	1	3	1	5	2	1	2572	1	109	200,799999978095	4203,31608888995	1518,16428151952	5727,37970014939	1542,18955221793	2218,96699519326	3846,86906477078	3388,01288709498	3713,2476490824	3219,02064238901	346,588333836717	544,934461187753	1342,0547877906
2163	101461,947	119181,156	2009	5,9e+08	2938247,012	19	5	88	2	1	4	1	6	2	1	2561	1	109	200,799999996733	4236,72523032604	1549,76134777479	5693,97055871331	1573,78661847321	2185,55785375717	3894,61992799454	3354,60377368552	3679,83853567294	3252,4297838251	313,179192400633	545,637655544477	1329,03891308229
2164	101640,272	118994,154	2009	6,7e+08	1898016,997	19	5	88	2	1	3	1	5	1	1	2560	1	109	353,000000031085	4423,86136396561	1298,94449049479	5478,18077886626	1322,96976119321	1969,76807391013	4152,62564600873	3138,81403972267	3464,04880171009	3353,44934344829	240,495458617441	294,820847122674	1143,1666616295
2165	101640,688	119306,929	2009	6e+08	4316546,763	19	5	88	2	1	3	1	5	2	1	2558	1	109	138,999999986795	4448,10416510421	1663,80624723342	5488,62367336411	1687,83151793184	1980,21096840797	3920,64892541634	3149,25691389506	3474,49167588248	3363,89223794613	101,800257622459	659,682599408855	1254,52228179344
2166	101653,646	118497,413	2009	4e+08	2357100,766	19	5	88	2	1	3	1	5	1	2	2560	1	109	169,700000004158	4217,36854064023	627,573959892155	5550,61228312815	651,599230590574	1628,43856426975	4549,37088614293	3033,28102315778	3536,48030365794	3010,69597538405	135,97976406711	77,4289712261516	651,427677662522
2167	101259,123	118919,788	2009	2,6e+09	3757225,434	19	5	88	2	1	4	1	5	1	2	2559	1	109	691,999999912702	3906,37349372105	1221,22168635062	5845,60307479001	1245,24695704903	2203,12364511827	3975,53901690335	3607,96599741215	4010,19028301328	2922,07804722011	574,793977771771	516,243204268693	1103,11205745799
2168	101431,168	119293,585	2009	8e+08	4002001,001	19	5	88	2	1	5	1	4	2	1	2570	1	109	199,899999975037	4433,66869483516	1746,70481228392	5649,37198790778	1770,73008298234	2140,95928295165	3789,3559072809	3310,00524499111	3635,24000697853	3449,37324833422	268,580621595108	742,58109094178	1391,35503344882
2169	103253,016	117664,977	2009	9e+07	1715919,924	19	4	66	2	0	2	1	3	1	1	2556	1	109	52,4499999919577	2518,20962847313	317,880590604099	4270,49656566125	1830,56658023158	848,881821448126	6221,68176617761	1004,66982909524	2224,61204818787	1311,53706321695	342,476432028385	320,516349786046	211,667328108348
2170	103252,666	117744,416	2009	8,6e+07	1795407,098	19	4	66	2	0	2	1	2	1	1	2558	1	109	47,9000000032305	2741,07900276316	251,438055324822	4143,56650775294	1703,63652232327	789,69081028272	6164,44330149175	877,739855051599	2129,43471053875	1341,77068293189	297,061281418397	313,744079681586	182,870306942698
2171	103285,156	117767,567	2009	1e+08	2083333,333	19	4	66	2	0	1	1	2	1	1	2558	1	109	48,00000000768	2763,9707059528	228,54635213518	4120,6748045633	1680,74481913363	766,799107093078	6170,76724747788	854,847958269147	2106,5428137563	1318,87897974225	277,091420446005	290,852182899135	163,579050628922
2172	103301,77	117727,218	2009	1e+08	1492537,313	19	4	66	2	0	1	1	2	1	1	2558	1	109	67,00000001943	2655,29700741516	231,51860699362	4123,64705942174	1683,71707399207	769,771361951518	6211,13378618037	857,820326767987	2109,51518225514	1321,85123460069	359,296808943618	293,824551397975	187,380429013497
2173	103058,761	118115,628	2009	1,5e+08	2085360,767	19	3	66	2	1	3	1	3	1	1	2553	1	109	71,9300000142374	3128,82142781168	242,18181984819	4234,6250641949	1794,69507876523	880,749366724679	5764,85044153947	1218,19387208643	2220,49316378625	1432,82923937385	312,195125801443	650,796015610974	190,540617854531
2174	103072,068	118147,378	2009	1,75e+08	2432920,895	19	3	66	2	1	3	1	3	1	1	2553	1	109	71,9300000093098	3118,06992930168	275,461896296204	4201,34498774688	1761,41500231721	847,469290276664	5752,24103487687	1184,91379634913	2187,21308804895	1399,54916292583	345,475202249457	617,515939873666	166,094454132366
2175	103107,865	118158,623	2009	1,5e+08	2085360,767	19	3	66	2	1	3	1	3	1	1	2553	1	109	71,9300000142374	3087,33311738564	306,198708212242	4170,60817583085	1730,67819040117	816,732478360626	5770,23594554866	1154,17698269482	2156,47627439464	1368,8123510098	376,212014165496	586,779126219357	134,704543580855
2176	103138,371	118192,358	2009	1,58e+08	2196580,008	19	3	66	2	1	3	1	3	1	1	2556	1	109	71,930000011181	2980,81098161609	412,720843981786	4064,0860400613	1624,15605463163	710,210342591082	5769,1322518647	1047,6548008641	2049,95409256392	1262,29021524025	424,144433867622	480,256944388637	89,721813910449
2177	103153,076	118250,132	2009	1,35e+08	2202283,85	19	3	66	2	1	2	1	3	1	1	2556	1	109	61,2999999977296	2991,71254213465	401,819283463232	4074,98760057986	1635,05761515019	721,111903109637	5740,46007548844	1058,55637587514	2060,85566757496	1273,19177575881	435,045994386176	491,158519399677	37,3689935432315
2178	103235,836	118283,205	2009	1,35e+08	1956521,739	19	3	66	2	1	2	1	3	1	1	2559	1	109	69,0000000046	2976,5639494375	758,991589543941	3902,91684188692	1475,64943697106	651,709508699301	5779,3193074154	1043,40776809102	1888,78495142958	1258,04318306166	506,059240036374	138,254004024265	52,3796449260663
2179	103484,099	117982,901	2009	2,1e+08	454348,767	19	3	66	2	1	3	1	3	1	4	2556	1	109	462,199999763618	2831,84382535334	168,409636930343	4154,19515073763	1714,26516530796	800,319453267414	6164,99222726262	888,368442912882	2140,06329840003	1352,39932591658	229,093567441224	324,37266754287	22,1087004183593
2180	98519,053	113447,292	2009	7,5e+07	1582278,481	19	2	25	8	1	3	1	3	2	1	2548	1	64,36	47,4000000003792	2712,36212356763	3034,67882741575	2815,20574005171	941,061383538927	2666,50794169381	535,347477171415	2354,24965893332	2372,99583446633	840,980890397254	135,849228499412	387,428142628577	89,1429466426848
2181	98548,624	113442,238	2009	8e+07	793650,794	19	2	25	8	1	2	1	4	2	1	2553	1	64,36	100,799999955648	2767,50132111872	3089,81802496684	2870,3449376028	996,200581090016	2721,6471392449	559,608935042515	2409,38897112519	2428,13514665819	896,120087948343	190,988426050501	442,567454820444	86,2026622563854
2182	98406,652	113355,518	2009	7e+07	1323251,418	19	2	25	8	0	2	1	3	2	2	2547	1	64,36	52,8999999907803	2828,34694637385	3150,66365022197	2931,19056285793	1057,04620634515	2782,49276450003	394,541813631143	2470,23449347973	2488,98066901274	956,965713203478	251,834051305636	503,412977174989	55,9664341759851
2183	98455,678	113350,226	2009	6,2e+07	1336206,897	19	2	25	8	0	1	1	3	2	2	2548	1	64,36	46,3999999844335	2828,34694637385	3150,66365022197	2931,19056285793	1057,04620634515	2782,49276450003	438,303258767476	2470,23449347973	2488,98066901274	956,965713203478	251,834051305636	503,412977174989	41,3020304584673
2184	98505,365	113338,32	2009	6,5e+07	1228501,229	19	2	25	8	0	2	1	3	2	2	2548	1	64,36	52,9099999785185	2796,71901071176	3119,03571455988	2899,56262719584	1025,41827068306	2750,86482883794	481,854405805987	2438,60653352342	2457,35270905643	925,337777541386	220,206115643544	471,785017218676	76,6169315586249
2185	98594,079	113323,107	2009	6,5e+07	1228501,229	19	2	25	8	0	2	1	3	2	2	2550	1	64,36	52,9099999785185	2909,62617577838	3231,94287962649	3012,46979226246	1138,32543574967	2456,93321796884	564,042479283171	2377,51591339811	2163,42130839208	987,476299482781	162,927590869194	584,692220233966	43,6208252188026
2186	98216,872	113271,167	2009	6e+07	1386642,015	19	3	25	10	0	2	1	3	2	2	2544	1	425,3	43,2700000078968	2503,39393846987	2825,71064231799	2727,89323114559	503,810259247174	2806,16956935219	186,937408154826	1916,9985554045	2724,45298105466	941,965280800113	314,766438506639	198,012649432804	262,032946068577
2187	99498,248	112274,702	2009	2,3e+08	2313883,3	19	6	25	7	0	2	1	3	2	1	2571	2	86,01	99,3999999913565	2450,26466305774	1750,06618747077	2007,67890335019	2253,27282392622	1150,82642851977	1725,45859697967	1371,93495169245	734,807290766227	2617,67301801383	1002,64489277184	452,882449143851	117,797398900795
2188	99559,537	112393,843	2009	2,51e+08	2263300,271	19	6	25	7	0	2	1	3	2	1	2569	2	86,01	110,899999976185	2583,91683102633	1786,40692098187	1874,02673538159	2386,92499189482	1017,17426055118	1718,29747710477	1238,2827785134	601,155117587173	2484,02085004524	868,992724803251	319,230275964797	90,4927113281244
2189	99434,179	112350,726	2009	3,9e+08	3082029,398	19	6	25	7	1	3	1	3	2	1	2582	2	86,01	126,539999992563	2558,97423549256	1858,7757599056	2037,42132692793	2361,98239636105	1180,56885209751	1630,84032463187	1401,67737602857	764,549715102345	2647,41544159157	1032,38731634959	482,624873479969	39,446584179709
2190	99456,085	112362,632	2009	4e+08	3161055,793	19	6	25	7	1	3	1	3	2	1	2582	2	86,01	126,539999985378	2656,18266210663	1852,59308591414	1940,21290031386	2459,19082297512	1083,36042548344	1643,45137476196	1304,46888615784	667,341225231613	2550,2070149775	935,178889735516	385,416383609237	60,8083591736046
2191	99451,156	112207,457	2009	3,5e+08	3048780,488	19	6	25	7	0	3	1	4	2	1	2560	2	86,01	114,799999992653	2342,72558594248	1642,52711035552	2115,21798046544	2145,73374681097	1258,36550563503	1723,83943840459	1479,47407471891	709,329569450725	2725,21209512909	1110,1839698871	560,42157217031	35,885848968353
2192	99471,078	112190,92	2009	3,3e+08	2756892,231	19	6	25	7	0	3	1	4	2	1	2560	2	86,01	119,69999998161	2316,88751610924	1616,68904052228	2141,05605029868	2119,89567697773	1284,20357546826	1749,65353937511	1505,31214416766	683,491500001974	2751,05016496232	1136,02203972034	586,25964161906	39,7922927719372
2193	99490,339	112204,15	2009	2,2e+08	2242609,582	19	6	25	7	0	3	1	4	2	1	2560	2	86,01	98,1000000025863	2306,2555021898	1606,05702660284	2050,78880865932	2109,26366305829	1193,93633382891	1757,86359218339	1415,04481783374	672,859451385955	2660,78292332297	1045,75479808098	495,992315285137	62,829428839252
2194	99416,909	112233,481	2009	4e+08	3249390,739	19	6	25	7	0	4	1	4	2	1	2573	2	86,01	123,100000008956	2385,44542981242	1685,24695422546	2130,09497176286	2188,45359068091	1273,24249693245	1680,85328077837	1494,35100823948	752,049422217236	2740,08908642651	1125,06096118452	575,298505690883	60,247976721697
2195	99385,084	112257,222	2009	2,5e+08	2626050,42	19	6	25	7	0	2	1	3	2	1	2573	2	86,01	95,2000000060928	2425,13225250176	1724,93377691479	2169,7817944522	2228,14041337024	1312,92931962178	1641,16316011266	1534,03783135606	791,736245333816	2779,77590911584	1164,74778387385	614,985328807463	71,9454686424827
2196	99404,344	112264,499	2009	1,6e+08	1860465,116	19	6	25	7	0	2	1	2	2	1	2573	2	86,01	86,0000000129	2450,32197491958	1750,12349933261	2097,49402240856	2253,33013578806	1240,64154757814	1652,80957362431	1461,75004938436	816,925959980852	2707,4881370722	1092,46001183022	542,697546835765	75,7951836746255
2197	99377,247	112384,099	2009	7,5e+08	2273416,187	19	6	25	7	1	5	1	4	2	1	2589	2	86,01	329,89999995984	2570,81061961165	1870,61214402469	2157,57161265281	2373,81878048014	1300,71913782239	1564,86025629131	1521,82766818024	884,700007254015	2767,56572731645	1152,53760207446	602,775165631638	31,6771435590299
2198	99501,955	111772,558	2009	6,2e+08	2738515,901	19	5	25	8	1	3	1	4	2	1	2551	1	64,36	226,400000004966	1858,43877749064	1158,24030190367	2226,24541993687	1661,44693835912	1844,19308761008	2042,42179157804	2040,97879018237	19,5995060175785	2463,89261462664	763,866004564278	561,539602725701	140,086508142933
2199	99486,5	112544,318	2009	1,02e+09	3129794,415	19	6	25	7	0	4	1	4	2	1	2588	2	86,01	325,900000048406	2755,04881428662	2030,3411555115	2117,96096991122	2558,05697515511	1261,10849508081	1586,12472152997	1482,21705800201	845,089397075785	2727,95508457487	1112,92695933288	563,164555453409	95,3727320636014
2200	99069,618	111495,955	2009	2,8e+08	2972399,151	19	4	25	8	1	3	1	4	2	1	2543	1	64,36	94,1999999918584	1493,42764769153	855,528305069749	1861,23429013777	1296,43580856002	1513,70750203418	1991,06810044856	1718,0184820106	1347,9188680903	2098,88148482754	1128,99476132365	1049,58024101843	67,2225363922682
2201	99071,019	111458,251	2009	2,9e+08	2510822,511	19	4	25	8	1	2	1	3	2	1	2543	1	64,36	115,499999991835	1447,98959750295	810,090254881162	1815,79623994918	1250,99775837144	1468,2694518456	2024,18017525502	1672,58038316373	1302,48076924343	2053,44343463895	1083,55671113506	1004,14214217156	101,477771871067
2202	99097,555	111422,532	2009	3e+08	2597402,597	19	4	25	8	1	3	1	4	2	1	2544	1	64,36	115,500000017902	1404,88325146034	766,983908838554	1772,68989390657	1207,89141232883	1425,16310580299	2068,43146727588	1629,47425306939	1259,37463914909	2010,33708859635	1040,45036509245	961,036012077217	115,993745318762
2203	99120,785	111432,454	2009	2,8e+08	2424242,424	19	4	25	8	1	2	1	4	1	1	2544	1	64,36	115,50000001155	1397,69134213269	759,791999510905	1765,49798457892	1200,69950300118	1417,97119647534	2071,88808845273	1622,28236116213	1252,18274724183	2003,1451792687	1033,2584557648	953,844120169962	140,539756033202
2204	98884,888	111465,682	2009	1,4e+08	2275312,856	19	4	25	8	0	2	1	3	2	1	2543	1	64,36	61,5299999869556	330,361495955804	445,157550125005	1052,77031248106	318,726026045718	942,805466061186	1929,62777557718	909,554731367367	1685,29650732391	1290,41750717083	170,567744977332	747,542338909478	114,459799752503
2205	98898,857	111435,917	2009	1,25e+08	2031529,335	19	4	25	8	0	2	1	3	2	1	2543	1	64,36	61,5300000085896	1495,75119635033	857,851853728546	1863,55783879657	1298,75935721882	1516,03105069298	1962,50512339941	1720,34218526172	1350,24257134142	2101,20503348634	1131,31830998244	1051,90394426955	88,9454390932723
2206	98930,023	111478,912	2009	1,2e+08	1950268,162	19	4	25	8	0	2	1	3	2	1	2543	1	64,36	61,5299999959698	1521,05268433013	883,153341708341	1888,85932677636	1324,06084519861	1541,33253867278	1937,9659847523	1745,64365915634	1375,54404523604	2126,50652146613	1156,61979796224	1077,20541816417	89,7520758112095
2207	98965,82	111490,156	2009	1,32e+08	2145294,978	19	4	25	8	0	2	1	3	2	1	2543	1	64,36	61,5300000017061	1521,30736280889	883,408020187103	1889,11400525512	1324,31552367738	1541,58721715154	1944,70117275209	1745,89834628473	1375,79873236443	2126,7611999449	1156,874476441	1077,46010529256	85,5876350996946
2208	98934,148	111444,516	2009	1,2e+08	1950268,162	19	4	25	8	0	2	1	3	2	1	2543	1	64,36	61,5299999959698	1494,18664187737	856,287299255582	1861,9932843236	1297,19480274585	1514,46649622002	1970,47383895127	1718,77803213546	1348,67841821516	2099,64047901337	1129,75375550948	1050,33979114329	61,825572226778
2209	98969,945	111453,115	2009	1,3e+08	2112790,509	19	4	25	8	0	2	1	3	2	1	2543	1	64,36	61,529999991116	1489,32723108864	851,427888466854	1857,13387353487	1292,33539195713	1509,60708543129	1979,3141150984	1713,9184835279	1343,8188696076	2094,78106822465	1124,89434472075	1045,48024253573	48,5709057451826
2210	99001,773	111496,771	2009	1,4e+08	2273465,411	19	4	25	8	0	2	1	3	2	1	2543	1	64,36	61,5799999958741	1517,09072466971	879,191382047924	1884,89736711594	1320,0988855382	1537,37057901236	1956,24487110623	1741,6817165031	1371,5821025828	2122,54456180572	1152,65783830182	1073,24347551093	63,7706482652326
2211	98993,914	111457,084	2009	1,4e+08	2275312,856	19	4	25	8	0	2	1	3	2	1	2543	1	64,36	61,5299999869556	1487,28315600795	849,383813386166	1855,08979845419	1290,29131687644	1507,5630103506	1987,16351449754	1711,87418993559	1341,77457601529	2092,73699314396	1122,85026964006	1043,43594894342	52,0528380937548
2212	99017,143	111466,344	2009	1,2e+08	1950268,162	19	4	25	8	0	2	1	3	2	1	2543	1	64,36	61,5299999959698	1486,15389883811	848,25455621633	1853,96054128435	1289,1620597066	1506,43375318076	1990,30061383406	1710,74476506881	1340,64515114851	2091,60773597412	1121,72101247023	1042,30652407664	69,2588715634732
2213	98865,478	111572,691	2009	2e+08	2454288,87	19	4	25	8	0	2	1	3	2	1	2550	1	64,36	81,4899999933586	459,744556075132	744,834121177391	1174,74208077515	450,508090471622	1064,77723435527	1825,10298065102	1031,52641962049	1984,97306300326	1412,38927546492	302,349809403235	879,324228642524	168,78836472317
2214	98890,691	111554,831	2009	1,75e+08	2147502,761	19	4	25	8	0	2	1	3	2	1	2550	1	64,36	81,4900000028452	1588,85669985766	950,957357235874	1956,66334230389	1391,86486072615	1609,13655420031	1852,46367318641	1813,44765185942	1443,34803793912	2194,31053699367	1224,42381348977	1145,00941086725	142,367082267485
2215	98913,921	111588,566	2009	1,78e+08	2184317,094	19	4	25	8	0	2	1	3	2	1	2550	1	64,36	81,4900000045506	1588,85669985766	950,957357235874	1956,66334230389	1391,86486072615	1609,13655420031	1833,44935704569	1813,44765185942	1443,34803793912	2194,31053699367	1224,42381348977	1145,00941086725	124,498715507184
2216	98934,504	111564,092	2009	1,43e+08	2340042,546	19	4	25	8	0	2	1	3	2	1	2550	1	64,36	61,1100000059572	1588,85669985766	950,957357235874	1956,66334230389	1391,86486072615	1609,13655420031	1864,77375863478	1813,44765185942	1443,34803793912	2194,31053699367	1224,42381348977	1145,00941086725	99,229396946767
2217	98960,379	111589,889	2009	1,43e+08	2340042,546	19	4	25	8	0	2	1	3	2	1	2550	1	64,36	61,1100000059572	1588,85669985766	950,957357235874	1956,66334230389	1391,86486072615	1609,13655420031	1854,81351274411	1813,44765185942	1443,34803793912	2194,31053699367	1224,42381348977	1145,00941086725	81,7808739507189
2218	98878,356	111519,77	2009	1,4e+08	1926252,064	19	4	25	8	0	2	1	4	2	1	2550	1	64,36	72,6799999940195	338,148651995538	452,944706164739	1060,55746852079	326,513182085452	950,592622100919	1878,19104406545	917,341966057911	1693,08374201445	1298,20466321056	178,354901017065	755,329573600023	154,195114065737
2219	98935,981	111519,108	2009	1,5e+08	2063841,497	19	4	25	8	0	2	1	3	2	1	2550	1	64,36	72,6799999990503	1557,73547215825	919,836129536463	1925,54211460448	1360,74363302674	1578,0153265009	1905,09950224248	1782,32645102673	1412,22683710643	2163,18930929426	1193,30258579036	1113,88821003456	102,591223410176
2220	98985,669	111522,416	2009	1,52e+08	2091359,384	19	4	25	8	0	2	1	4	2	1	2547	1	64,36	72,679999986076	1546,33023949956	908,430896877771	1914,13688194579	1349,33840036804	1566,61009384221	1925,99912257232	1770,92122950426	1400,82161558396	2151,78407663556	1181,89735313167	1102,48298851209	56,0345143351602
2221	98986,133	111475,452	2009	1,45e+08	2354660,604	19	4	25	8	0	2	1	2	2	1	2543	1	64,36	61,5800000024122	1501,29402481399	863,394682192201	1869,10066726022	1304,30218568247	1521,57387915664	1967,31242735133	1725,8850117966	1355,7853978763	2106,74786194999	1136,8611384461	1057,44677080443	69,2852698719498
2222	103028,967	117346,394	2009	1,9e+08	1919191,919	19	4	120	2	0	1	1	4	2	1	2558	1	109	99,0000000099	2122,96797881941	749,42002638563	4752,14611294515	1867,99351325906	679,521873141281	6307,47865176299	1486,31929738624	2222,2669030815	916,295413563233	484,622462779146	352,93167153142	119,740536778772
2223	103063,184	117344,886	2009	2,2e+08	1189189,189	19	4	120	2	0	1	1	3	2	1	2557	1	109	185,000000029432	2090,78830121477	717,240348780986	4688,15576562213	1835,81383565442	647,342195536637	6330,86433439052	1422,32908402884	2190,08727480502	884,115735958589	452,442785174502	320,752043254936	132,768603785448
